"","temp_indegree","temp_outdegree","temp_totaldegree","temp_incloseness","temp_outcloseness","temp_totalcloseness","temp_betweenness","temp_eigenvector","temp_reach_in_vec","temp_reach_out_vec"
"178",2,0,2,2.90613193839e-05,2.87505031338048e-05,0.0013531799729364,0,0,0.0160427807486631,NA
"179",2,0,2,2.90613193839e-05,2.87505031338048e-05,0.0013531799729364,0,0,0.0160427807486631,NA
"180",2,0,2,2.90613193839e-05,2.87505031338048e-05,0.0013531799729364,0,0,0.0160427807486631,NA
"181",3,0,3,0.000100613743837408,2.87505031338048e-05,0.00144300144300144,0,0.019,0.727272727272727,NA
"182",2,0,2,2.90613193839e-05,2.87505031338048e-05,0.0013531799729364,0,0,0.0160427807486631,NA
"183",3,0,3,0.000100361300682457,2.87505031338048e-05,0.00144300144300144,0,0.013,0.727272727272727,NA
"184",3,0,3,0.000100361300682457,2.87505031338048e-05,0.00144300144300144,0,0.013,0.727272727272727,NA
"185",2,0,2,0.000100361300682457,2.87505031338048e-05,0.00135685210312076,0,0.013,0.727272727272727,NA
"186",1,0,1,2.89050757312984e-05,2.87505031338048e-05,0.000906618313689937,0,0,0.0106951871657754,NA
"187",2,0,2,9.74373964727662e-05,2.87505031338048e-05,0.00126742712294043,0,0.001,0.72192513368984,NA
"188",3,0,3,0.000102364622786365,2.87505031338048e-05,0.00136986301369863,0,0.014,0.732620320855615,NA
"189",2,0,2,0.000100654252642174,2.87505031338048e-05,0.00136425648021828,0,0.021,0.727272727272727,NA
"190",2,0,2,9.62463907603465e-05,2.87505031338048e-05,0.00141043723554302,0,0,0.72192513368984,NA
"191",1,0,1,9.93344591238701e-05,2.87505031338048e-05,0.00114942528735632,0,0.002,0.727272727272727,NA
"192",2,0,2,9.93245927691696e-05,2.87505031338048e-05,0.00154320987654321,0,0.053,0.72192513368984,NA
"193",3,0,3,9.98801438274071e-05,2.87505031338048e-05,0.00162337662337662,0,0.123,0.72192513368984,NA
"194",2,0,2,9.98601957259836e-05,2.87505031338048e-05,0.00162074554294976,0,0.11,0.72192513368984,NA
"195",0,0,0,2.87505031338048e-05,2.87505031338048e-05,2.87505031338048e-05,0,0,0.0053475935828877,0.0053475935828877
