"";"from";"to";"var0";"var1";"var2";"var3";"var4";"var5";"var6";"var7";"var8";"var9";"var10";"var11";"var12";"var13";"var14";"var15";"var16";"var17";"var18";"var19";"var20";"var21";"var22";"var23";"var24";"atividade";"acesso";"confianca";"total"
"7455";170;40;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"7459";174;40;1;1;1;1;0;1;0;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;4;28;24;56
"7460";175;40;0;1;0;0;0;0;0;3;3;2;3;1;1;1;1;1;2;2;2;3;3;3;1;3;3;1;18;20;39
"7469";184;40;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"7636";163;41;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"7637";164;41;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"7642";170;41;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"7646";174;41;1;1;1;1;0;1;0;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;4;28;24;56
"7648";176;41;1;1;0;1;0;0;0;3;3;1;2;1;1;3;1;1;2;2;2;3;3;3;1;3;3;2;18;20;40
"7656";184;41;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"7657";185;41;1;1;0;0;0;0;0;3;3;3;3;3;3;1;2;1;3;2;2;2;3;3;2;3;3;1;25;20;46
"7776";112;42;0;1;1;0;0;0;0;3;3;3;2;3;3;1;1;1;3;3;3;1;3;3;3;3;3;2;23;22;47
"7781";117;42;0;0;1;0;0;0;0;3;3;3;3;3;2;1;2;2;3;3;3;3;3;3;2;3;3;1;25;23;49
"7823";163;42;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"7829";170;42;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"7833";174;42;1;1;1;1;0;1;0;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;4;28;24;56
"7834";175;42;0;1;0;0;0;0;0;3;3;2;3;1;1;1;1;1;2;2;2;3;3;3;1;3;3;1;18;20;39
"7843";184;42;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"7844";185;42;1;1;0;0;0;0;0;3;3;3;3;3;3;1;2;1;3;2;2;2;3;3;2;3;3;1;25;20;46
"8010";163;43;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"8011";164;43;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"8016";170;43;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"8020";174;43;1;1;1;1;0;1;0;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;4;28;24;56
"8022";176;43;1;1;1;1;0;0;0;3;3;1;2;1;1;1;1;1;2;2;2;3;3;3;1;3;3;3;16;20;39
"8030";184;43;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"8155";117;44;0;0;1;0;0;0;0;3;3;3;3;3;2;1;2;2;3;3;3;3;3;3;2;3;3;1;25;23;49
"8197";163;44;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"8203";170;44;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"8207";174;44;1;1;1;1;0;1;0;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;4;28;24;56
"8208";175;44;0;1;0;0;0;0;0;3;3;2;3;1;1;1;1;1;2;2;2;3;3;3;1;3;3;1;18;20;39
"8217";184;44;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"8384";163;45;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"8385";164;45;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"8390";170;45;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"8394";174;45;1;1;1;1;0;1;0;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;4;28;24;56
"8396";176;45;1;1;1;1;0;0;0;3;3;1;2;1;1;1;1;1;2;2;2;3;3;3;1;3;3;3;16;20;39
"8404";184;45;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"8568";160;46;0;0;0;0;0;0;0;3;3;3;1;1;2;1;1;2;3;3;3;3;3;3;1;3;3;0;20;22;42
"8571";163;46;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"8572";164;46;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"8577";170;46;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"8584";177;46;1;1;1;1;0;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;2;3;3;4;24;23;51
"8591";184;46;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"8597";190;46;0;0;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;0;24;24;48
"8707";107;47;0;0;0;0;1;0;0;3;2;2;2;3;3;1;1;1;2;2;2;1;2;3;3;3;3;1;20;19;40
"8758";163;47;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"8759";164;47;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"8764";170;47;1;1;1;1;1;1;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;5;25;24;54
"8772";178;47;0;1;1;0;0;0;0;3;3;3;3;1;2;1;1;1;2;2;2;2;3;2;2;3;3;2;20;19;41
"8778";184;47;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"8779";185;47;1;1;0;0;0;0;0;3;3;3;3;3;1;1;2;1;3;2;2;2;3;3;2;3;3;1;23;20;44
"8945";163;48;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"8951";170;48;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"8954";173;48;0;1;1;1;0;0;0;1;3;1;2;3;3;3;1;3;1;2;1;3;3;1;2;3;3;3;21;18;42
"8958";177;48;1;1;1;1;0;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;2;3;3;4;24;23;51
"8965";184;48;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"8966";185;48;1;1;0;0;0;0;0;3;3;3;3;3;3;1;2;1;3;2;2;2;3;3;2;3;3;1;25;20;46
"9090";117;49;0;0;1;0;0;0;0;3;3;3;3;3;2;1;2;2;3;3;3;3;3;3;2;3;3;1;25;23;49
"9103";132;49;0;0;0;0;0;0;0;2;3;2;1;1;2;1;1;1;2;2;2;1;3;2;2;3;3;0;16;18;34
"9132";163;49;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"9133";164;49;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"9138";170;49;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"9145";177;49;1;1;1;1;0;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;2;3;3;4;24;23;51
"9152";184;49;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"9153";185;49;1;1;0;0;0;0;0;3;3;3;3;3;3;1;2;1;3;2;2;2;3;3;2;3;3;1;25;20;46
"9158";190;49;1;1;0;0;0;0;0;1;3;1;1;1;1;1;1;3;2;2;2;1;3;1;1;3;3;1;15;16;32
"9284";124;50;0;1;0;0;0;0;0;3;3;3;3;3;3;2;3;3;3;2;3;2;3;3;3;3;3;1;29;22;52
"9319";163;50;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"9325";170;50;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"9332";177;50;1;1;1;1;0;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;2;3;3;4;24;23;51
"9339";184;50;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"9483";139;51;1;1;1;0;0;0;0;3;3;3;3;3;2;1;1;1;3;3;3;1;3;3;2;3;3;2;23;21;46
"9488";144;51;1;1;1;0;0;0;0;1;3;1;3;3;3;1;1;1;3;3;3;1;3;3;3;3;3;2;20;22;44
"9506";163;51;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"9512";170;51;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"9514";172;51;1;0;0;1;0;0;0;3;3;3;3;2;2;3;1;3;2;2;2;3;2;3;1;3;3;1;25;19;45
"9519";177;51;1;1;1;1;0;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;2;3;3;4;24;23;51
"9526";184;51;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"9688";158;52;1;1;1;1;1;1;0;3;3;3;3;3;3;1;2;1;3;2;2;3;3;3;3;3;3;5;25;22;52
"9693";163;52;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"9694";164;52;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"9699";170;52;1;1;1;1;1;1;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;5;25;24;54
"9707";178;52;0;1;1;0;0;0;0;3;3;3;3;1;2;1;1;1;2;2;2;2;3;2;2;3;3;2;20;19;41
"9713";184;52;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"9717";188;52;0;0;0;0;0;0;0;2;3;1;1;3;3;1;1;2;3;3;2;2;3;3;2;3;3;0;20;21;41
"9723";194;52;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;2;2;2;3;3;3;3;3;3;5;23;22;50
"9724";195;52;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;2;2;2;3;3;3;3;3;3;5;23;22;50
"9880";163;53;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"9886";170;53;1;1;1;1;1;1;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;5;25;24;54
"9900";184;53;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"10030";122;54;0;0;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;1;3;3;3;3;3;0;24;22;46
"10063";159;54;0;1;0;0;0;0;0;2;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;1;23;24;48
"10067";163;54;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"10073";170;54;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"10086";183;54;1;0;0;0;0;0;0;2;2;1;3;1;3;3;1;2;2;2;2;3;3;3;3;3;3;0;20;22;42
"10087";184;54;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"10205";110;55;0;0;0;0;1;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;1;22;18;41
"10219";124;55;0;1;0;0;0;0;0;3;3;3;3;3;3;2;3;3;3;2;3;2;3;3;2;3;3;1;29;21;51
"10254";163;55;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"10260";170;55;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"10263";173;55;0;1;1;1;0;0;0;1;3;1;2;3;3;3;1;3;1;2;1;3;3;1;2;3;3;3;21;18;42
"10273";183;55;1;1;0;0;0;0;0;3;3;1;3;1;3;1;1;2;2;2;2;3;3;3;3;3;3;1;20;22;43
"10274";184;55;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"10275";185;55;1;1;0;0;0;0;0;3;3;3;3;3;3;1;2;1;3;2;2;2;3;3;2;3;3;1;25;20;46
"10281";191;55;1;1;0;0;0;0;0;1;1;1;1;1;3;1;2;1;2;3;2;3;3;3;2;3;3;1;14;22;37
"10392";110;56;0;0;0;0;1;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;1;22;18;41
"10441";163;56;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"10442";164;56;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"10447";170;56;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"10450";173;56;0;1;1;1;0;0;0;1;3;1;2;3;3;3;1;3;1;2;1;3;3;1;2;3;3;3;21;18;42
"10460";183;56;1;1;0;0;0;0;0;3;3;1;3;1;3;1;1;2;2;2;2;3;3;3;3;3;3;1;20;22;43
"10461";184;56;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"10579";110;57;0;0;0;0;1;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;1;22;18;41
"10612";146;57;1;1;1;1;1;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"10613";147;57;1;1;1;1;1;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"10614";148;57;1;1;1;1;1;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"10615";149;57;1;1;1;1;1;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"10616";150;57;1;1;1;1;1;0;0;3;3;3;3;3;3;1;1;3;3;3;3;3;3;3;3;3;3;4;26;24;54
"10624";159;57;0;1;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;1;24;24;49
"10628";163;57;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"10629";164;57;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"10634";170;57;1;1;1;1;1;1;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;5;25;24;54
"10637";173;57;0;1;1;1;0;0;0;1;3;1;2;3;3;3;1;3;1;2;1;3;3;1;2;3;3;3;21;18;42
"10647";183;57;1;1;0;0;0;0;0;3;3;1;3;1;3;1;1;2;2;2;2;3;3;3;3;3;3;1;20;22;43
"10648";184;57;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"10655";191;57;1;1;0;0;0;0;0;1;1;1;1;1;3;1;2;1;2;3;2;3;3;3;2;3;3;1;14;22;37
"10814";162;58;1;0;1;1;0;1;0;3;3;1;1;3;2;1;1;1;3;3;3;2;2;3;1;3;3;3;19;20;42
"10815";163;58;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"10821";170;58;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"10823";172;58;1;1;1;1;0;1;0;3;3;3;3;2;2;1;1;1;3;3;3;3;2;3;1;3;3;4;22;21;47
"10834";183;58;1;1;0;0;0;0;0;1;3;1;3;1;3;1;1;2;2;2;2;3;3;3;3;3;3;1;18;22;41
"10835";184;58;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"10970";128;59;0;1;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;1;24;24;49
"11002";163;59;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"11008";170;59;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"11021";183;59;1;1;0;0;0;0;0;3;3;1;3;1;3;1;1;2;2;2;2;3;3;3;3;3;3;1;20;22;43
"11022";184;59;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"11189";163;60;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"11195";170;60;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"11197";172;60;1;0;0;1;0;0;0;3;3;3;3;2;2;3;1;3;2;2;2;3;2;3;1;3;3;1;25;19;45
"11199";174;60;1;1;1;1;0;1;0;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;4;28;24;56
"11204";179;60;0;1;1;1;0;0;0;3;3;3;3;2;3;1;3;1;2;2;2;2;2;3;1;3;3;3;24;18;45
"11209";184;60;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"11376";163;61;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"11382";170;61;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"11386";174;61;1;1;1;1;0;1;0;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;4;28;24;56
"11391";179;61;0;1;1;1;0;0;0;3;3;3;3;2;3;1;1;1;2;2;2;2;2;3;1;3;3;3;22;18;43
"11396";184;61;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"11397";185;61;1;1;0;0;0;0;0;3;3;3;3;3;3;1;2;1;3;2;2;2;3;3;2;3;3;1;25;20;46
"11471";64;62;0;0;0;1;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;1;24;24;49
"11563";163;62;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"11569";170;62;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"11573";174;62;1;1;1;1;0;1;0;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;4;28;24;56
"11578";179;62;0;1;1;1;0;0;0;3;3;3;3;2;3;1;2;1;3;3;2;3;3;3;1;3;3;3;24;21;48
"11583";184;62;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"11584";185;62;1;1;0;0;0;0;0;3;3;3;3;3;3;1;2;1;3;2;2;2;3;3;2;3;3;1;25;20;46
"11750";163;63;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"11751";164;63;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"11756";170;63;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"11760";174;63;1;1;1;1;0;1;0;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;4;28;24;56
"11770";184;63;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"11937";163;64;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"11943";170;64;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"11947";174;64;1;1;1;1;0;0;0;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;3;28;24;55
"11952";179;64;0;1;1;1;0;0;0;3;3;3;3;2;3;1;2;1;3;3;2;3;3;3;1;3;3;3;24;21;48
"11957";184;64;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"11958";185;64;1;1;0;0;0;0;0;3;3;3;3;3;3;1;2;1;3;2;2;2;3;3;2;3;3;1;25;20;46
"12035";67;65;1;1;1;1;0;0;0;2;3;3;1;2;2;3;3;3;3;3;3;3;3;3;2;3;3;3;25;23;51
"12069";102;65;0;0;0;0;1;0;0;3;3;3;3;3;3;1;1;3;3;3;3;1;3;3;3;3;3;1;26;22;49
"12123";162;65;1;0;1;1;0;1;0;3;3;1;1;3;2;1;1;1;3;3;3;2;2;3;1;3;3;3;19;20;42
"12124";163;65;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"12125";164;65;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"12130";170;65;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"12132";172;65;1;1;1;1;0;1;0;2;3;3;3;2;2;1;1;1;3;2;2;3;2;3;1;3;3;4;21;19;44
"12142";182;65;1;1;1;1;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;24;24;51
"12144";184;65;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"12222";67;66;1;1;1;1;0;0;0;2;3;3;1;2;2;2;3;1;3;3;3;3;3;3;2;3;3;3;22;23;48
"12310";162;66;1;0;1;1;0;1;0;3;3;1;1;3;2;1;1;1;3;3;3;2;2;3;1;3;3;3;19;20;42
"12311";163;66;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"12312";164;66;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"12317";170;66;1;1;1;1;1;0;0;3;3;3;3;3;3;1;3;1;2;3;3;3;3;3;3;3;3;4;25;24;53
"12319";172;66;1;1;1;1;0;1;0;3;3;3;3;2;2;1;1;1;3;3;3;3;2;3;1;3;3;4;22;21;47
"12329";182;66;1;1;1;1;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;24;24;51
"12331";184;66;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"12497";162;67;1;0;1;1;0;1;0;3;3;1;1;3;2;1;1;1;3;3;3;2;2;3;1;3;3;3;19;20;42
"12498";163;67;1;1;1;0;0;0;0;3;3;2;2;2;3;1;2;2;2;2;2;2;2;2;2;3;3;2;22;18;42
"12499";164;67;1;1;1;1;1;1;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;5;24;24;53
"12506";172;67;1;1;1;1;0;1;0;3;3;3;3;2;2;1;1;1;3;3;3;3;2;3;1;3;3;4;22;21;47
"12516";182;67;1;1;1;1;0;0;0;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;24;24;51
"12518";184;67;1;1;1;1;0;1;0;3;3;3;3;2;2;2;1;1;3;2;3;3;3;3;2;3;3;4;23;22;49
"12525";191;67;1;1;0;0;0;0;0;1;1;1;1;1;3;1;2;1;2;3;2;3;3;3;2;3;3;1;14;22;37
"12638";112;68;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"12691";170;68;1;1;0;0;0;0;0;1;3;3;3;3;3;1;1;1;2;2;2;1;2;2;2;3;3;1;21;17;39
"12825";112;69;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"12830";117;69;0;1;0;0;0;0;0;3;3;3;3;3;1;1;2;2;3;3;3;3;3;3;2;3;3;1;24;23;48
"12940";37;71;1;1;0;0;0;0;0;3;3;3;2;2;3;3;3;3;3;3;3;3;3;3;2;3;3;1;28;23;52
"13004";102;71;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"13012";112;71;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"13170";81;72;0;1;0;0;0;0;0;2;2;3;3;3;3;1;3;2;3;3;3;3;3;3;3;3;3;1;25;24;50
"13235";151;72;0;1;0;0;0;0;0;3;3;2;3;2;3;1;1;1;2;2;3;3;3;3;3;3;3;1;21;23;45
"13349";73;73;0;0;1;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;2;3;3;3;3;3;3;1;24;23;48
"13378";102;73;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"13386";112;73;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"13435";165;73;1;0;0;1;1;0;0;3;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;2;28;24;54
"13536";73;74;0;1;0;0;0;0;0;3;3;3;3;3;3;1;1;1;3;3;2;3;3;3;3;3;3;1;24;23;48
"13537";74;74;1;0;1;0;1;0;0;3;3;3;3;3;3;1;1;1;3;3;3;1;3;3;3;3;3;2;24;22;48
"13565";102;74;1;0;1;0;1;1;1;3;3;3;3;3;3;1;1;1;3;3;3;3;3;3;3;3;3;4;24;24;52
"13573";112;74;0;1;1;0;0;1;0;3;3;3;2;3;3;1;1;1;3;3;3;3;3;3;3;3;3;3;23;24;50
"13584";123;74;0;0;0;0;0;0;0;3;3;1;2;3;1;1;1;1;3;3;3;2;2;3;3;3;2;0;19;21;40
"13585";124;74;0;1;1;0;0;0;0;3;3;3;3;3;3;2;3;3;2;2;3;1;3;3;3;3;3;2;28;21;51
